model_name,notebook,spatial_resolution,temporal_resolution,unit_id,median_demand,rmse,mae,r2,skill,relative_mae,last_run_at
"LinearSVR (full data, no kernel)",03.03_prediction_svm_tract.ipynb,census_tract,4h,17031080900,0.0,1.44,1.43,0.0,-inf,,2026-07-18T14:51:15
"LinearSVR (full data, no kernel)",03.03_prediction_svm_tract.ipynb,census_tract,4h,17031081000,5.339664077122581,26.39,18.09,-0.5349,-0.5730434782608695,,2026-07-18T14:51:15
"LinearSVR (full data, no kernel)",03.03_prediction_svm_tract.ipynb,census_tract,4h,17031081100,5.339664077122581,18.11,12.84,-0.2867,-0.5377245508982036,,2026-07-18T14:51:15
"LinearSVR (full data, no kernel)",03.03_prediction_svm_tract.ipynb,census_tract,4h,17031081200,53.396640771225805,101.5,73.12,-0.7975,-2.2526690391459074,,2026-07-18T14:51:15
"LinearSVR (full data, no kernel)",03.03_prediction_svm_tract.ipynb,census_tract,4h,17031081300,39.15753656556559,62.03,46.62,-0.3589,-1.7488207547169807,,2026-07-18T14:51:15
"LinearSVR (full data, no kernel)",03.03_prediction_svm_tract.ipynb,census_tract,4h,17031081400,119.2524977224043,289.34,207.7,-0.8115,-2.534717494894486,,2026-07-18T14:51:15
"LinearSVR (full data, no kernel)",03.03_prediction_svm_tract.ipynb,census_tract,4h,17031081500,106.79328154245161,141.84,106.64,-0.821,-2.513673805601318,,2026-07-18T14:51:15
"LinearSVR (full data, no kernel)",03.03_prediction_svm_tract.ipynb,census_tract,4h,17031081600,12.459216179952689,23.92,18.65,-0.1046,-0.5502909393183708,,2026-07-18T14:51:15
"LinearSVR (full data, no kernel)",03.03_prediction_svm_tract.ipynb,census_tract,4h,17031081700,24.918432359905378,60.5,43.73,-0.7928,-1.0520882214922573,,2026-07-18T14:51:15
"LinearSVR (full data, no kernel)",03.03_prediction_svm_tract.ipynb,census_tract,4h,17031081800,21.358656308490325,81.64,59.81,-1.0911,-0.975231175693527,,2026-07-18T14:51:15
"LinearSVR (full data, no kernel)",03.03_prediction_svm_tract.ipynb,census_tract,4h,17031081900,0.0,1.24,0.28,-0.0416,0.09677419354838701,,2026-07-18T14:51:15
"LinearSVR (full data, no kernel)",03.03_prediction_svm_tract.ipynb,census_tract,4h,17031280100,38.3234000272529,116.26,74.77,-0.6918,-3.277459954233409,,2026-07-18T14:51:15
"LinearSVR (full data, no kernel)",03.03_prediction_svm_tract.ipynb,census_tract,4h,17031280200,0.0,0.19,0.18,0.0,-inf,,2026-07-18T14:51:15
"LinearSVR (full data, no kernel)",03.03_prediction_svm_tract.ipynb,census_tract,4h,17031280300,8.331173918968023,52.95,36.25,-0.8823,-0.6219239373601788,,2026-07-18T14:51:15
"LinearSVR (full data, no kernel)",03.03_prediction_svm_tract.ipynb,census_tract,4h,17031280400,0.0,0.21,0.01,-0.0036,0.6666666666666666,,2026-07-18T14:51:15
"LinearSVR (full data, no kernel)",03.03_prediction_svm_tract.ipynb,census_tract,4h,17031280500,0.0,0.29,0.04,-0.0195,0.4285714285714286,,2026-07-18T14:51:15
"LinearSVR (full data, no kernel)",03.03_prediction_svm_tract.ipynb,census_tract,4h,17031280600,0.0,0.0,0.0,0.0,,,2026-07-18T14:51:15
"LinearSVR (full data, no kernel)",03.03_prediction_svm_tract.ipynb,census_tract,4h,17031280700,0.0,0.02,0.01,0.0,-inf,,2026-07-18T14:51:15
"LinearSVR (full data, no kernel)",03.03_prediction_svm_tract.ipynb,census_tract,4h,17031280800,0.0,0.06,0.05,0.0,-inf,,2026-07-18T14:51:15
"LinearSVR (full data, no kernel)",03.03_prediction_svm_tract.ipynb,census_tract,4h,17031280900,0.0,0.01,0.01,0.0,-inf,,2026-07-18T14:51:15
"LinearSVR (full data, no kernel)",03.03_prediction_svm_tract.ipynb,census_tract,4h,17031281000,0.0,0.0,0.0,1.0,,,2026-07-18T14:51:15
"LinearSVR (full data, no kernel)",03.03_prediction_svm_tract.ipynb,census_tract,4h,17031281100,0.0,0.0,0.0,1.0,,,2026-07-18T14:51:15
"LinearSVR (full data, no kernel)",03.03_prediction_svm_tract.ipynb,census_tract,4h,17031281200,0.0,0.0,0.0,1.0,,,2026-07-18T14:51:15
"LinearSVR (full data, no kernel)",03.03_prediction_svm_tract.ipynb,census_tract,4h,17031281300,0.0,0.38,0.04,-0.0117,0.33333333333333326,,2026-07-18T14:51:15
"LinearSVR (full data, no kernel)",03.03_prediction_svm_tract.ipynb,census_tract,4h,17031281400,0.0,0.0,0.0,1.0,,,2026-07-18T14:51:15
"LinearSVR (full data, no kernel)",03.03_prediction_svm_tract.ipynb,census_tract,4h,17031281500,0.0,0.0,0.0,0.0,,,2026-07-18T14:51:15
"LinearSVR (full data, no kernel)",03.03_prediction_svm_tract.ipynb,census_tract,4h,17031281600,0.0,5.75,2.22,-0.1754,0.013333333333333197,,2026-07-18T14:51:15
"LinearSVR (full data, no kernel)",03.03_prediction_svm_tract.ipynb,census_tract,4h,17031281700,0.0,0.04,0.03,0.0,-inf,,2026-07-18T14:51:15
"LinearSVR (full data, no kernel)",03.03_prediction_svm_tract.ipynb,census_tract,4h,17031281800,0.0,18.48,11.96,-0.6846,-0.2777777777777779,,2026-07-18T14:51:15
"LinearSVR (full data, no kernel)",03.03_prediction_svm_tract.ipynb,census_tract,4h,17031281900,124.96760878452034,281.04,190.9,-0.8518,-3.762974051896208,,2026-07-18T14:51:15
"LinearSVR (full data, no kernel)",03.03_prediction_svm_tract.ipynb,census_tract,4h,17031282000,0.0,0.41,0.41,0.0,-inf,,2026-07-18T14:51:15
"LinearSVR (full data, no kernel)",03.03_prediction_svm_tract.ipynb,census_tract,4h,17031282100,0.0,0.25,0.24,0.0,-inf,,2026-07-18T14:51:15
"LinearSVR (full data, no kernel)",03.03_prediction_svm_tract.ipynb,census_tract,4h,17031282200,0.0,0.95,0.3,0.0059,-0.4285714285714286,,2026-07-18T14:51:15
"LinearSVR (full data, no kernel)",03.03_prediction_svm_tract.ipynb,census_tract,4h,17031282300,0.0,0.04,0.03,0.0,-inf,,2026-07-18T14:51:15
"LinearSVR (full data, no kernel)",03.03_prediction_svm_tract.ipynb,census_tract,4h,17031282400,0.0,0.78,0.15,-0.0318,0.21052631578947367,,2026-07-18T14:51:15
"LinearSVR (full data, no kernel)",03.03_prediction_svm_tract.ipynb,census_tract,4h,17031282500,0.0,0.0,0.0,0.0,,,2026-07-18T14:51:15
"LinearSVR (full data, no kernel)",03.03_prediction_svm_tract.ipynb,census_tract,4h,17031282600,0.0,0.02,0.01,0.0,-inf,,2026-07-18T14:51:15
"LinearSVR (full data, no kernel)",03.03_prediction_svm_tract.ipynb,census_tract,4h,17031282700,0.0,0.12,0.11,-3.8509,-inf,,2026-07-18T14:51:15
"LinearSVR (full data, no kernel)",03.03_prediction_svm_tract.ipynb,census_tract,4h,17031282800,0.0,0.06,0.05,0.0,-inf,,2026-07-18T14:51:15
"LinearSVR (full data, no kernel)",03.03_prediction_svm_tract.ipynb,census_tract,4h,17031282900,0.0,12.66,6.55,-0.3493,-1.1061093247588425,,2026-07-18T14:51:15
"LinearSVR (full data, no kernel)",03.03_prediction_svm_tract.ipynb,census_tract,4h,17031283000,0.0,0.04,0.03,0.0,-inf,,2026-07-18T14:51:15
"LinearSVR (full data, no kernel)",03.03_prediction_svm_tract.ipynb,census_tract,4h,17031283100,0.0,0.41,0.05,-0.005,0.0,,2026-07-18T14:51:15
"LinearSVR (full data, no kernel)",03.03_prediction_svm_tract.ipynb,census_tract,4h,17031283200,0.0,0.11,0.02,-0.0266,-inf,,2026-07-18T14:51:15
"LinearSVR (full data, no kernel)",03.03_prediction_svm_tract.ipynb,census_tract,4h,17031283300,0.0,0.02,0.01,0.0,-inf,,2026-07-18T14:51:15
"LinearSVR (full data, no kernel)",03.03_prediction_svm_tract.ipynb,census_tract,4h,17031283400,0.0,0.03,0.02,0.0,-inf,,2026-07-18T14:51:15
"LinearSVR (full data, no kernel)",03.03_prediction_svm_tract.ipynb,census_tract,4h,17031283500,0.0,14.04,8.09,-0.483,-0.4020797227036397,,2026-07-18T14:51:15
"LinearSVR (full data, no kernel)",03.03_prediction_svm_tract.ipynb,census_tract,4h,17031283600,0.0,0.0,0.0,1.0,,,2026-07-18T14:51:15
"LinearSVR (full data, no kernel)",03.03_prediction_svm_tract.ipynb,census_tract,4h,17031283700,0.0,0.0,0.0,1.0,,,2026-07-18T14:51:15
"LinearSVR (full data, no kernel)",03.03_prediction_svm_tract.ipynb,census_tract,4h,17031283800,0.0,0.17,0.01,-0.0011,0.0,,2026-07-18T14:51:15
"LinearSVR (full data, no kernel)",03.03_prediction_svm_tract.ipynb,census_tract,4h,17031283900,0.0,0.0,0.0,0.0,,,2026-07-18T14:51:15
"LinearSVR (full data, no kernel)",03.03_prediction_svm_tract.ipynb,census_tract,4h,17031284000,0.0,0.02,0.01,0.0,-inf,,2026-07-18T14:51:15
"LinearSVR (full data, no kernel)",03.03_prediction_svm_tract.ipynb,census_tract,4h,17031284100,0.0,0.86,0.23,-0.0237,0.14814814814814814,,2026-07-18T14:51:15
"LinearSVR (full data, no kernel)",03.03_prediction_svm_tract.ipynb,census_tract,4h,17031284200,0.0,0.09,0.08,0.0,-inf,,2026-07-18T14:51:15
"LinearSVR (full data, no kernel)",03.03_prediction_svm_tract.ipynb,census_tract,4h,17031284300,0.0,0.12,0.11,0.0,-inf,,2026-07-18T14:51:15
"LinearSVR (full data, no kernel)",03.03_prediction_svm_tract.ipynb,census_tract,4h,17031320100,133.99503861363908,200.36,151.74,-0.6885,-3.1778634361233484,,2026-07-18T14:51:15
"LinearSVR (full data, no kernel)",03.03_prediction_svm_tract.ipynb,census_tract,4h,17031320200,0.0,23.36,23.35,0.0,-inf,,2026-07-18T14:51:15
"LinearSVR (full data, no kernel)",03.03_prediction_svm_tract.ipynb,census_tract,4h,17031320300,93.09128998421242,282.15,187.78,-0.7142,-3.732358870967742,,2026-07-18T14:51:15
"LinearSVR (full data, no kernel)",03.03_prediction_svm_tract.ipynb,census_tract,4h,17031320400,28.2094818133977,49.54,36.0,-0.4009,-1.3121387283236996,,2026-07-18T14:51:15
"LinearSVR (full data, no kernel)",03.03_prediction_svm_tract.ipynb,census_tract,4h,17031320500,1.4104740906698852,24.81,17.84,-0.485,-0.12484237074401006,,2026-07-18T14:51:15
"LinearSVR (full data, no kernel)",03.03_prediction_svm_tract.ipynb,census_tract,4h,17031320600,18.336163178708507,52.44,35.8,-0.6904,-0.9216317767042403,,2026-07-18T14:51:15
"LinearSVR (full data, no kernel)",03.03_prediction_svm_tract.ipynb,census_tract,4h,17031330100,34.674600677298656,122.05,78.2,-0.6926,-1.1290498230329433,,2026-07-18T14:51:15
"LinearSVR (full data, no kernel)",03.03_prediction_svm_tract.ipynb,census_tract,4h,17031330200,0.0,1.34,0.49,-0.0234,-0.06521739130434767,,2026-07-18T14:51:15
"LinearSVR (full data, no kernel)",03.03_prediction_svm_tract.ipynb,census_tract,4h,17031330300,0.0,0.01,0.0,0.0,,,2026-07-18T14:51:15
"LinearSVR (full data, no kernel)",03.03_prediction_svm_tract.ipynb,census_tract,4h,17031330400,1.5761182126044844,67.5,25.86,-0.1716,0.07011866235167208,,2026-07-18T14:51:15
"LinearSVR (full data, no kernel)",03.03_prediction_svm_tract.ipynb,census_tract,4h,17031330500,0.0,0.09,0.09,0.0,-inf,,2026-07-18T14:51:15
"LinearSVR (full data, no kernel)",03.03_prediction_svm_tract.ipynb,census_tract,4h,17031410100,0.0,1.12,0.13,-0.0027,0.3157894736842105,,2026-07-18T14:51:15
"LinearSVR (full data, no kernel)",03.03_prediction_svm_tract.ipynb,census_tract,4h,17031410200,0.0,0.07,0.07,0.0,-inf,,2026-07-18T14:51:15
"LinearSVR (full data, no kernel)",03.03_prediction_svm_tract.ipynb,census_tract,4h,17031410300,0.0,0.09,0.08,0.0,-inf,,2026-07-18T14:51:15
"LinearSVR (full data, no kernel)",03.03_prediction_svm_tract.ipynb,census_tract,4h,17031410400,0.0,0.3,0.18,-0.3839,-8.0,,2026-07-18T14:51:15
"LinearSVR (full data, no kernel)",03.03_prediction_svm_tract.ipynb,census_tract,4h,17031410500,0.0,1.06,0.19,-0.0008,-1.1111111111111112,,2026-07-18T14:51:15
"LinearSVR (full data, no kernel)",03.03_prediction_svm_tract.ipynb,census_tract,4h,17031410600,0.0,0.52,0.1,-0.0168,-4.0,,2026-07-18T14:51:15
"LinearSVR (full data, no kernel)",03.03_prediction_svm_tract.ipynb,census_tract,4h,17031410700,0.0,1.12,0.15,0.0033,-0.6666666666666667,,2026-07-18T14:51:15
"LinearSVR (full data, no kernel)",03.03_prediction_svm_tract.ipynb,census_tract,4h,17031410800,0.0,1.54,0.23,-0.0104,0.4651162790697674,,2026-07-18T14:51:15
"LinearSVR (full data, no kernel)",03.03_prediction_svm_tract.ipynb,census_tract,4h,17031410900,0.0,1.65,0.16,-0.0098,0.5,,2026-07-18T14:51:15
"LinearSVR (full data, no kernel)",03.03_prediction_svm_tract.ipynb,census_tract,4h,17031411000,0.0,28.17,10.85,-0.1741,0.24337517433751743,,2026-07-18T14:51:15
"LinearSVR (full data, no kernel)",03.03_prediction_svm_tract.ipynb,census_tract,4h,17031411100,0.0,0.0,0.0,1.0,1.0,,2026-07-18T14:51:15
"LinearSVR (full data, no kernel)",03.03_prediction_svm_tract.ipynb,census_tract,4h,17031411200,0.0,0.52,0.02,-0.0011,0.5,,2026-07-18T14:51:15
"LinearSVR (full data, no kernel)",03.03_prediction_svm_tract.ipynb,census_tract,4h,17031411300,0.0,0.01,0.01,0.0,-inf,,2026-07-18T14:51:15
"LinearSVR (full data, no kernel)",03.03_prediction_svm_tract.ipynb,census_tract,4h,17031411400,0.0,7.6,2.22,-0.087,0.06329113924050633,,2026-07-18T14:51:15
"LinearSVR (full data, no kernel)",03.03_prediction_svm_tract.ipynb,census_tract,4h,17031560100,0.0,0.08,0.04,-0.3328,-3.0,,2026-07-18T14:51:15
"LinearSVR (full data, no kernel)",03.03_prediction_svm_tract.ipynb,census_tract,4h,17031560200,0.0,0.07,0.07,0.0,-inf,,2026-07-18T14:51:15
"LinearSVR (full data, no kernel)",03.03_prediction_svm_tract.ipynb,census_tract,4h,17031560300,0.0,0.07,0.06,0.0,-inf,,2026-07-18T14:51:15
"LinearSVR (full data, no kernel)",03.03_prediction_svm_tract.ipynb,census_tract,4h,17031560400,0.0,0.0,0.0,0.0,1.0,,2026-07-18T14:51:15
"LinearSVR (full data, no kernel)",03.03_prediction_svm_tract.ipynb,census_tract,4h,17031560500,0.0,0.0,0.0,0.0,,,2026-07-18T14:51:15
"LinearSVR (full data, no kernel)",03.03_prediction_svm_tract.ipynb,census_tract,4h,17031560600,0.0,0.2,0.12,-0.3396,-3.0,,2026-07-18T14:51:15
"LinearSVR (full data, no kernel)",03.03_prediction_svm_tract.ipynb,census_tract,4h,17031560700,0.0,0.12,0.12,0.0,-inf,,2026-07-18T14:51:15
"LinearSVR (full data, no kernel)",03.03_prediction_svm_tract.ipynb,census_tract,4h,17031560800,0.0,0.13,0.11,-2.3883,-inf,,2026-07-18T14:51:15
"LinearSVR (full data, no kernel)",03.03_prediction_svm_tract.ipynb,census_tract,4h,17031560900,0.0,0.02,0.01,0.0,-inf,,2026-07-18T14:51:15
"LinearSVR (full data, no kernel)",03.03_prediction_svm_tract.ipynb,census_tract,4h,17031561000,0.0,0.0,0.0,1.0,,,2026-07-18T14:51:15
"LinearSVR (full data, no kernel)",03.03_prediction_svm_tract.ipynb,census_tract,4h,17031561100,0.0,0.01,0.01,0.0,-inf,,2026-07-18T14:51:15
"LinearSVR (full data, no kernel)",03.03_prediction_svm_tract.ipynb,census_tract,4h,17031561200,56.29219189359678,73.38,51.13,-0.9406,-0.46925287356321865,,2026-07-18T14:51:15
"LinearSVR (full data, no kernel)",03.03_prediction_svm_tract.ipynb,census_tract,4h,17031561300,0.0,0.0,0.0,0.0,,,2026-07-18T14:51:15
"LinearSVR (full data, no kernel)",03.03_prediction_svm_tract.ipynb,census_tract,4h,17031590100,0.0,0.0,0.0,1.0,,,2026-07-18T14:51:15
"LinearSVR (full data, no kernel)",03.03_prediction_svm_tract.ipynb,census_tract,4h,17031590200,0.0,0.01,0.0,0.0,,,2026-07-18T14:51:15
"LinearSVR (full data, no kernel)",03.03_prediction_svm_tract.ipynb,census_tract,4h,17031590300,0.0,9.01,3.17,-0.1273,-0.48130841121495305,,2026-07-18T14:51:15
"LinearSVR (full data, no kernel)",03.03_prediction_svm_tract.ipynb,census_tract,4h,17031590400,0.0,0.16,0.16,0.0,-inf,,2026-07-18T14:51:15
"LinearSVR (full data, no kernel)",03.03_prediction_svm_tract.ipynb,census_tract,4h,17031590500,0.0,0.09,0.08,0.0,-inf,,2026-07-18T14:51:15
"LinearSVR (full data, no kernel)",03.03_prediction_svm_tract.ipynb,census_tract,4h,17031590600,0.0,0.0,0.0,1.0,,,2026-07-18T14:51:15
"LinearSVR (full data, no kernel)",03.03_prediction_svm_tract.ipynb,census_tract,4h,17031590700,0.0,0.0,0.0,1.0,,,2026-07-18T14:51:15
"LinearSVR (full data, no kernel)",03.03_prediction_svm_tract.ipynb,census_tract,4h,17031760800,0.0,0.29,0.1,-0.0405,-0.6666666666666667,,2026-07-18T14:51:15
"LinearSVR (full data, no kernel)",03.03_prediction_svm_tract.ipynb,census_tract,4h,17031760900,500.1786799375101,623.26,476.2,-1.4021,-1.713854220094603,,2026-07-18T14:51:15
"LinearSVR (full data, no kernel)",03.03_prediction_svm_tract.ipynb,census_tract,4h,17031770600,0.0,0.1,0.0,-0.0022,1.0,,2026-07-18T14:51:15
"LinearSVR (full data, no kernel)",03.03_prediction_svm_tract.ipynb,census_tract,4h,17031770700,0.0,0.53,0.52,0.0,-inf,,2026-07-18T14:51:15
"LinearSVR (full data, no kernel)",03.03_prediction_svm_tract.ipynb,census_tract,4h,17031770900,0.0,0.0,0.0,1.0,,,2026-07-18T14:51:15
"LinearSVR (full data, no kernel)",03.03_prediction_svm_tract.ipynb,census_tract,4h,17031820800,0.0,0.0,0.0,1.0,,,2026-07-18T14:51:15
"LinearSVR (full data, no kernel)",03.03_prediction_svm_tract.ipynb,census_tract,4h,17031840000,0.0,0.16,0.16,0.0,-inf,,2026-07-18T14:51:15
